UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
4675,M01375,M,302.7,313.4,1519,43.3,143,0,0,0,0,0,0
4676,L02367,L,301.0,310.2,1686,49.0,84,0,0,0,0,0,0
4677,L02368,L,298.5,308.5,1401,54.1,157,0,0,0,0,0,0
4678,L02369,L,298.3,307.7,1434,24.5,91,0,0,0,0,0,0
4679,L02370,L,303.8,315.8,1360,37.0,240,0,0,0,0,0,0
4680,H00935,H,302.8,311.7,1301,56.0,201,0,0,0,0,0,0
4681,H00936,H,299.8,310.1,1452,49.2,220,0,0,0,0,0,0
4682,L02371,L,300.3,309.6,1568,38.0,160,0,0,0,0,0,0
4683,M01376,M,298.7,309.4,1751,40.0,212,0,0,0,0,0,0
4684,M01377,M,300.3,310.6,1261,43.0,92,0,0,0,0,0,0
4685,H00937,H,298.7,309.9,1493,36.3,167,0,0,0,0,0,0
4686,L02372,L,299.8,310.6,1735,45.5,84,0,0,0,0,0,0
4687,L02373,L,303.6,312.9,1264,44.9,150,0,0,0,0,0,0
4688,L02374,L,299.8,311.8,1753,28.9,18,0,0,0,0,0,0
4689,H00938,H,297.9,308.5,1412,35.1,200,0,0,0,0,0,0
4690,M01378,M,297.3,306.7,1642,35.5,106,0,0,0,0,0,0
4691,L02375,L,300.3,310.5,1456,37.4,248,0,0,0,0,0,0
4692,L02376,L,298.5,309.1,1591,42.7,217,0,0,0,0,0,0
4693,M01379,M,300.5,311.1,1821,41.8,155,0,0,0,0,0,0
4694,H00939,H,296.8,307.3,1475,32.8,67,0,0,0,0,0,0
4695,L02377,L,301.4,312.3,1699,53.4,159,0,0,0,0,0,0
4696,M01380,M,297.9,308.7,1554,40.1,191,0,0,0,0,0,0
4697,L02378,L,300.1,309.2,1342,54.6,119,0,0,0,0,0,0
4698,L02379,L,299.3,311.3,1470,54.4,149,0,0,0,0,0,0
4699,M01381,M,303.4,315.4,1458,29.4,221,0,0,0,0,0,0
4700,M01382,M,300.3,311.1,1217,35.1,34,0,0,0,0,0,0
4701,H00940,H,303.9,313.9,1591,35.8,126,0,0,0,0,0,0
4702,L02380,L,301.1,311.2,1631,43.1,219,0,0,0,0,0,0
4703,L02381,L,302.9,312.5,1662,47.3,98,0,0,0,0,0,0
4704,L02382,L,299.6,309.4,1785,41.5,223,0,0,0,0,0,0
4705,L02383,L,300.7,308.7,1690,34.5,141,0,0,0,0,0,0
4706,L02384,L,302.4,314.0,1379,56.5,101,0,0,0,0,0,0
4707,L02385,L,301.8,313.0,1421,35.6,250,0,0,0,0,0,0
4708,L02386,L,301.1,309.4,1667,47.4,40,0,0,0,0,0,0
4709,L02387,L,299.3,310.2,1577,39.6,87,0,0,0,0,0,0
4710,L02388,L,299.7,309.7,1496,39.3,55,0,0,0,0,0,0
4711,M01383,M,302.3,312.1,1325,46.7,248,0,0,0,0,0,0
4712,L02389,L,302.7,313.2,1393,55.4,38,0,0,0,0,0,0
4713,M01384,M,298.8,307.1,1616,43.0,30,0,0,0,0,0,0
4714,H00941,H,298.5,308.5,1168,35.1,66,0,0,0,0,0,0
4715,M01385,M,298.2,308.3,1168,54.8,153,0,0,0,0,0,0
4716,L02390,L,301.7,311.7,1638,44.9,66,0,0,0,0,0,0
4717,L02391,L,298.1,306.8,1393,41.7,82,0,0,0,0,0,0
4718,M01386,M,301.6,312.1,1593,50.3,135,0,0,0,0,0,0
4719,M01387,M,301.1,312.2,1815,43.2,160,0,0,0,0,0,0
4720,L02392,L,298.9,309.3,1297,64.6,146,0,0,0,0,0,0
4721,L02393,L,303.1,312.9,1168,40.0,155,0,0,0,0,0,0
4722,M01388,M,297.1,309.1,1444,51.5,169,0,0,0,0,0,0
4723,L02394,L,303.3,312.4,1363,44.4,221,0,0,0,0,0,0
4724,M01389,M,300.6,311.4,1494,44.4,170,0,0,0,0,0,0
4725,L02395,L,295.9,306.1,1607,36.4,182,0,0,0,0,0,0
4726,L02396,L,303.2,315.2,1565,36.4,100,0,0,0,0,0,0
4727,H00942,H,301.9,312.3,1509,45.0,238,0,0,0,0,0,0
4728,L02397,L,299.1,309.7,1711,31.3,204,0,0,0,0,0,0
4729,M01390,M,298.1,308.6,1634,34.2,147,0,0,0,0,0,0
4730,L02398,L,296.9,305.8,1463,40.2,113,0,0,0,0,0,0
4731,L02399,L,304.0,313.1,1627,52.4,4,0,0,0,0,0,0
4732,H00943,H,298.2,307.9,1190,40.8,249,0,0,0,0,0,0
4733,L02400,L,297.5,308.4,1712,40.6,35,0,0,0,0,0,0
4734,L02401,L,300.5,310.8,1504,29.4,128,0,0,0,0,0,0
4735,H00944,H,296.7,306.5,1259,57.0,86,0,0,0,0,0,0
4736,M01391,M,298.0,309.4,1416,51.1,82,0,0,0,0,0,0
4737,M01392,M,302.0,310.0,1707,52.2,106,0,0,0,0,0,0
4738,L02402,L,300.9,309.6,1346,25.5,144,0,0,0,0,0,0
4739,L02403,L,299.2,307.2,1582,43.5,2,0,0,0,0,0,0
4740,M01393,M,300.0,311.2,1675,30.6,38,0,0,0,0,0,0
4741,L02404,L,299.1,309.0,1504,47.7,155,0,0,0,0,0,0
4742,L02405,L,299.9,310.8,1327,43.2,187,0,0,0,0,0,0
4743,M01394,M,298.5,308.4,1487,45.2,170,0,0,0,0,0,0
4744,L02406,L,298.8,309.9,1218,32.8,250,0,0,0,0,0,0
4745,L02407,L,298.8,308.7,1402,29.6,12,0,0,0,0,0,0
4746,L02408,L,298.5,309.0,1278,33.6,130,0,0,0,0,0,0
4747,L02409,L,302.1,312.4,1490,43.1,105,0,0,0,0,0,0
4748,M01395,M,301.5,311.9,1246,37.6,50,0,0,0,0,0,0
4749,H00945,H,298.1,309.8,1516,42.5,225,0,0,0,0,0,0
4750,L02410,L,297.6,306.0,1726,29.8,36,0,0,0,0,0,0
4751,L02411,L,299.7,309.6,1739,39.9,127,0,0,0,0,0,0
4752,M01396,M,304.0,314.2,1250,54.0,48,0,0,0,0,0,0
4753,L02412,L,297.9,308.0,1366,43.3,110,0,0,0,0,0,0
4754,L02413,L,299.7,309.3,1670,43.9,200,0,0,0,0,0,0
4755,H00946,H,300.2,309.6,1640,44.0,177,0,0,0,0,0,0
4756,M01397,M,299.8,311.3,1376,34.9,177,0,0,0,0,0,0
4757,L02414,L,299.1,309.0,1402,56.3,54,0,0,0,0,0,0
4758,H00947,H,302.3,314.3,1516,43.6,5,0,0,0,0,0,0
4759,L02415,L,300.9,311.4,1168,41.8,182,0,0,0,0,0,0
4760,H00948,H,301.7,311.4,1605,46.9,26,0,0,0,0,0,0
4761,M01398,M,301.2,311.7,1716,49.4,98,0,0,0,0,0,0
4762,M01399,M,301.8,311.9,1422,27.5,213,0,0,0,0,0,0
4763,H00949,H,303.2,314.5,1216,40.6,103,0,0,0,0,0,0
4764,M01400,M,302.7,311.5,1782,62.4,117,0,0,0,0,0,0
4765,L02416,L,304.0,312.2,1543,56.6,242,0,0,0,0,0,0
4766,L02417,L,302.4,312.8,1641,38.9,229,0,0,0,0,0,0
4767,M01401,M,298.7,309.5,1235,47.3,22,0,0,0,0,0,0
4768,M01402,M,301.7,312.0,1236,36.7,219,0,0,0,0,0,0
4769,L02418,L,301.4,312.1,1582,43.5,125,0,0,0,0,0,0
4770,M01403,M,303.8,314.4,1705,35.4,201,0,0,0,0,0,0
4771,M01404,M,298.1,306.6,1274,35.2,89,1,0,1,0,0,0
4772,L02419,L,301.1,311.4,1479,34.1,242,0,0,0,0,0,0
4773,L02420,L,298.6,310.0,1182,56.8,201,0,0,0,0,0,0
4774,L02421,L,301.0,311.2,1359,35.2,113,0,0,0,0,0,0
4775,L02422,L,299.6,308.3,1448,51.4,91,0,0,0,0,0,0
4776,L02423,L,301.0,310.6,1597,35.7,53,0,0,0,0,0,0
4777,L02424,L,297.2,307.7,1168,34.5,69,0,0,0,0,0,0
4778,L02425,L,301.6,313.4,1764,43.9,111,0,0,0,0,0,0
4779,L02426,L,300.4,308.5,1465,27.0,89,0,0,0,0,0,0
4780,M01405,M,300.3,310.7,1758,46.6,162,0,0,0,0,0,0
4781,L02427,L,303.9,313.0,1639,38.6,160,0,0,0,0,0,0
4782,H00950,H,299.2,309.7,1670,34.5,48,0,0,0,0,0,0
4783,H00951,H,300.7,311.3,1904,32.3,65,0,0,0,0,0,0
4784,M01406,M,300.2,310.0,1343,59.7,11,0,0,0,0,0,0
4785,H00952,H,300.4,311.0,1527,39.7,96,0,0,0,0,0,0
4786,H00953,H,304.0,315.1,1301,39.2,119,0,0,0,0,0,0
4787,L02428,L,300.1,310.0,1479,48.7,26,0,0,0,0,0,0
4788,M01407,M,298.9,307.5,1644,31.6,21,0,0,0,0,0,0
4789,L02429,L,303.7,315.2,1725,51.3,67,0,0,0,0,0,0
4790,M01408,M,299.4,310.2,1423,39.6,124,0,0,0,0,0,0
4791,L02430,L,296.8,307.4,1259,26.2,248,1,0,0,1,0,0
4792,L02431,L,298.5,307.8,1514,34.7,231,0,0,0,0,0,0
4793,L02432,L,297.5,308.5,1329,29.0,100,0,0,0,0,0,0
4794,H00954,H,296.4,308.4,1384,40.8,140,0,0,0,0,0,0
4795,L02433,L,299.3,309.2,1634,32.1,141,0,0,0,0,0,0
4796,L02434,L,299.9,310.0,1597,31.0,86,0,0,0,0,0,0
4797,L02435,L,302.4,311.3,1666,42.9,216,0,0,0,0,0,0
4798,L02436,L,301.3,310.5,1432,40.4,73,0,0,0,0,0,0
4799,H00955,H,301.2,310.1,1701,52.1,108,0,0,0,0,0,0
4800,M01409,M,298.2,308.3,1502,51.6,229,0,0,0,0,0,0
4801,L02437,L,301.8,311.4,1443,40.6,87,0,0,0,0,0,0
4802,L02438,L,302.8,313.2,1280,45.0,129,0,0,0,0,0,0
4803,L02439,L,300.8,309.9,1168,25.9,220,0,0,0,0,0,0
4804,L02440,L,300.8,310.7,1187,47.0,82,0,0,0,0,0,0
4805,H00956,H,297.5,306.5,1543,44.1,243,0,0,0,0,0,0
4806,M01410,M,302.1,312.3,1318,49.5,51,0,0,0,0,0,0
4807,L02441,L,303.6,311.9,1170,36.9,173,0,0,0,0,0,0
4808,M01411,M,300.6,310.8,1416,37.0,15,0,0,0,0,0,0
4809,L02442,L,298.8,308.5,1555,37.1,135,0,0,0,0,0,0
4810,M01412,M,299.7,309.9,1583,54.3,40,0,0,0,0,0,0
4811,M01413,M,299.2,307.5,1494,42.8,159,0,0,0,0,0,0
4812,M01414,M,299.3,309.9,1487,25.0,156,0,0,0,0,0,0
4813,M01415,M,301.3,311.0,1392,46.4,105,0,0,0,0,0,0
4814,H00957,H,300.6,310.8,1626,35.4,233,0,0,0,0,0,0
4815,L02443,L,302.0,310.1,1464,50.8,225,0,0,0,0,0,0
4816,L02444,L,300.7,309.5,1484,45.4,185,0,0,0,0,0,0
4817,L02445,L,298.3,307.9,1707,52.4,182,0,0,0,0,0,0
4818,M01416,M,299.0,310.4,1658,50.4,17,0,0,0,0,0,0
4819,M01417,M,298.9,309.4,1463,49.4,81,0,0,0,0,0,0
4820,M01418,M,299.6,309.8,1434,51.3,51,0,0,0,0,0,0
4821,M01419,M,303.6,312.7,1433,48.2,98,0,0,0,0,0,0
4822,L02446,L,303.9,312.8,1168,33.1,27,0,0,0,0,0,0
4823,M01420,M,301.7,311.9,1719,28.6,80,0,0,0,0,0,0
4824,M01421,M,300.2,310.9,1363,31.7,144,0,0,0,0,0,0
4825,L02447,L,297.3,307.5,1670,47.3,42,0,0,0,0,0,0
4826,L02448,L,300.4,312.1,1508,17.8,26,0,0,0,0,0,0
4827,L02449,L,298.4,307.7,1778,39.8,178,0,0,0,0,0,0
4828,L02450,L,303.3,313.4,1605,37.3,62,0,0,0,0,0,0
4829,M01422,M,296.8,305.1,1682,52.2,120,0,0,0,0,0,0
4830,H00958,H,300.8,311.0,1381,38.8,212,0,0,0,0,0,0
4831,M01423,M,298.3,309.7,1242,36.3,95,0,0,0,0,0,0
4832,L02451,L,300.0,308.9,1529,53.2,24,0,0,0,0,0,0
4833,M01424,M,301.3,312.2,1168,39.1,198,0,0,0,0,0,0
4834,M01425,M,302.0,313.5,1406,37.5,186,0,0,0,0,0,0
4835,L02452,L,299.9,309.2,1262,35.1,154,0,0,0,0,0,0
4836,H00959,H,301.5,312.0,1332,42.9,136,0,0,0,0,0,0
4837,L02453,L,298.7,310.3,1619,36.7,190,0,0,0,0,0,0
4838,L02454,L,300.5,310.7,1605,36.7,89,0,0,0,0,0,0
4839,L02455,L,302.0,312.8,1467,54.5,83,0,0,0,0,0,0
4840,L02456,L,300.7,308.9,1564,40.5,158,0,0,0,0,0,0
4841,H00960,H,298.9,309.5,1391,35.5,42,0,0,0,0,0,0
4842,L02457,L,299.4,310.0,1985,30.0,160,0,0,0,0,0,0
4843,L02458,L,302.0,310.7,1560,42.0,219,0,0,0,0,0,0
4844,L02459,L,297.8,306.9,1381,34.4,130,0,0,0,0,0,0
4845,L02460,L,298.1,308.7,1675,36.3,20,0,0,0,0,0,0
4846,L02461,L,301.2,310.9,1748,31.5,167,0,0,0,0,0,0
4847,L02462,L,299.1,310.2,1345,42.0,219,0,0,0,0,0,0
4848,M01426,M,297.1,307.4,1216,27.0,49,1,0,0,1,0,0
4849,L02463,L,302.7,312.8,1255,44.1,154,0,0,0,0,0,0
4850,M01427,M,297.8,307.6,1366,34.5,49,0,0,0,0,0,0
4851,L02464,L,299.6,309.9,1489,47.2,207,1,1,0,0,0,0
4852,M01428,M,298.8,309.6,1174,44.9,63,0,0,0,0,0,0
4853,H00961,H,299.4,309.9,1416,41.0,159,0,0,0,0,0,0
4854,L02465,L,298.2,307.8,1458,48.5,149,0,0,0,0,0,0
4855,L02466,L,301.4,312.7,1564,55.6,94,0,0,0,0,0,0
4856,H00962,H,300.2,310.9,1622,52.7,227,0,0,0,0,0,0
4857,L02467,L,302.0,312.4,1580,26.9,228,0,0,0,0,0,0
4858,M01429,M,298.8,308.9,1858,33.9,86,0,0,0,0,0,0
4859,L02468,L,304.0,314.5,1718,35.2,88,0,0,0,0,0,0
4860,L02469,L,296.2,304.4,1544,46.4,165,0,0,0,0,0,0
4861,M01430,M,296.8,307.1,1305,34.8,71,0,0,0,0,0,0
4862,H00963,H,303.5,315.1,1364,34.4,76,0,0,0,0,0,0
4863,L02470,L,300.9,311.2,1214,32.7,5,0,0,0,0,0,0
4864,M01431,M,300.7,310.8,1530,43.0,23,0,0,0,0,0,0
4865,M01432,M,300.9,310.3,1566,46.3,166,0,0,0,0,0,0
4866,L02471,L,301.1,311.6,1678,27.9,81,0,0,0,0,0,0
4867,L02472,L,300.6,310.4,1553,34.9,20,0,0,0,0,0,0
4868,L02473,L,298.1,309.4,1710,21.0,235,0,0,0,0,0,0
4869,L02474,L,301.6,310.8,1714,16.1,74,0,0,0,0,0,0
4870,M01433,M,301.3,310.9,1294,44.8,52,0,0,0,0,0,0
4871,L02475,L,302.9,312.3,1396,43.2,132,0,0,0,0,0,0
4872,L02476,L,303.5,315.4,1497,41.7,210,0,0,0,0,0,0
4873,M01434,M,300.7,310.5,1358,55.9,220,0,0,0,0,0,0
4874,M01435,M,297.5,307.0,1451,23.2,77,0,0,0,0,0,0
4875,M01436,M,303.5,311.5,1560,19.2,187,0,0,0,0,0,0
4876,M01437,M,298.0,307.1,1475,28.8,132,0,0,0,0,0,0
4877,L02477,L,300.7,311.2,1500,18.8,150,0,0,0,0,0,0
4878,M01438,M,299.5,310.0,1311,33.9,111,0,0,0,0,0,0
4879,L02478,L,299.1,308.5,1601,45.8,44,0,0,0,0,0,0
4880,L02479,L,301.5,310.9,1586,43.0,207,0,0,0,0,0,0
4881,L02480,L,300.5,312.3,1347,50.3,137,0,0,0,0,0,0
4882,M01439,M,301.0,313.0,1241,43.7,101,0,0,0,0,0,0
4883,M01440,M,298.4,309.5,1746,36.0,170,0,0,0,0,0,0
4884,L02481,L,299.7,311.2,1849,34.7,107,0,0,0,0,0,0
4885,H00964,H,298.5,310.2,1546,44.4,214,0,0,0,0,0,0
4886,H00965,H,299.6,311.6,1427,24.7,34,0,0,0,0,0,0
4887,L02482,L,299.8,309.5,1709,8.2,7,0,0,0,0,0,0
4888,M01441,M,303.7,312.8,1594,43.9,144,0,0,0,0,0,0
4889,L02483,L,299.5,311.3,1457,42.3,64,0,0,0,0,0,0
4890,H00966,H,295.7,304.8,1693,55.7,29,0,0,0,0,0,0
4891,L02484,L,302.8,311.8,1338,47.0,7,0,0,0,0,0,0
4892,L02485,L,300.9,309.9,1361,43.1,194,0,0,0,0,0,0
4893,L02486,L,299.7,309.6,1572,36.9,242,0,0,0,0,0,0
4894,L02487,L,299.1,307.1,1522,31.9,155,0,0,0,0,0,0
4895,M01442,M,298.1,306.7,1627,37.2,195,0,0,0,0,0,0
4896,L02488,L,303.9,313.3,1738,49.6,212,0,0,0,0,0,0
4897,L02489,L,300.1,308.9,1189,44.6,203,0,0,0,0,0,0
4898,M01443,M,296.5,307.6,1507,49.3,82,0,0,0,0,0,0
4899,H00967,H,300.7,310.7,1880,41.1,0,0,0,0,0,0,0
4900,M01444,M,302.4,313.0,1380,31.0,158,0,0,0,0,0,0
4901,L02490,L,300.3,310.8,1357,51.6,239,0,0,0,0,0,0
4902,L02491,L,298.2,308.0,1168,50.7,224,0,0,0,0,0,0
4903,L02492,L,298.0,309.0,1520,41.9,1,0,0,0,0,0,0
4904,H00968,H,298.2,308.6,1616,45.6,228,1,1,0,0,0,0
4905,M01445,M,303.0,312.7,1615,45.0,2,0,0,0,0,0,0
4906,M01446,M,299.9,308.2,1292,35.3,134,1,0,1,0,0,0
4907,H00969,H,296.6,307.2,1498,37.4,215,0,0,0,0,0,0
4908,L02493,L,300.8,309.5,1544,30.9,105,0,0,0,0,0,0
4909,M01447,M,300.3,310.7,1510,37.4,173,0,0,0,0,0,0
4910,L02494,L,299.1,309.2,1281,50.3,58,0,0,0,0,0,0
4911,L02495,L,298.0,306.6,1515,48.4,245,1,0,0,0,1,0
4912,L02496,L,297.9,308.1,1337,45.6,11,0,0,0,0,0,0
4913,L02497,L,302.2,312.4,1168,49.6,159,0,0,0,0,0,0
4914,H00970,H,300.5,310.7,1636,36.3,8,0,0,0,0,0,0
4915,L02498,L,301.0,311.1,1528,28.3,10,0,0,0,0,0,0
4916,H00971,H,300.5,309.8,1618,38.4,68,0,0,0,0,0,0
4917,M01448,M,300.7,311.2,1393,39.2,3,0,0,0,0,0,0
4918,M01449,M,299.1,308.4,1625,46.8,52,0,0,0,0,0,0
4919,H00972,H,299.6,308.5,1704,45.1,38,0,0,0,0,0,0
4920,L02499,L,302.3,313.0,1850,50.1,230,0,0,0,0,0,0
4921,L02500,L,302.8,313.8,1662,19.9,10,0,0,0,0,0,0
4922,L02501,L,297.6,308.2,1576,32.0,154,0,0,0,0,0,0
4923,L02502,L,299.6,309.4,1224,39.1,169,0,0,0,0,0,0
4924,H00973,H,301.7,309.7,1478,44.8,207,0,0,0,0,0,0
4925,L02503,L,303.8,315.2,1215,60.9,92,0,0,0,0,0,0
4926,L02504,L,303.6,311.6,1336,30.2,45,0,0,0,0,0,0
4927,L02505,L,298.4,309.0,1891,32.9,30,0,0,0,0,0,0
4928,L02506,L,302.6,314.6,1295,35.8,36,0,0,0,0,0,0
4929,M01450,M,300.1,310.3,1168,32.5,132,0,0,0,0,0,0
4930,L02507,L,302.1,312.4,1662,31.1,150,0,0,0,0,0,0
4931,M01451,M,301.6,312.0,1365,40.5,199,0,0,0,0,0,0
4932,M01452,M,297.5,307.7,1653,49.8,203,0,0,0,0,0,0
4933,M01453,M,301.1,313.1,1265,41.2,213,0,0,0,0,0,0
4934,L02508,L,302.0,311.2,1414,31.4,40,0,0,0,0,0,0
4935,M01454,M,300.0,309.0,1739,38.0,188,0,0,0,0,0,0
4936,L02509,L,299.5,309.2,1235,29.6,18,0,0,0,0,0,0
4937,L02510,L,296.9,308.6,1466,49.8,222,0,0,0,0,0,0
4938,M01455,M,301.4,310.8,1558,54.7,132,0,0,0,0,0,0
4939,M01456,M,300.4,310.8,1356,24.0,162,0,0,0,0,0,0
4940,L02511,L,298.2,309.2,1548,42.3,156,0,0,0,0,0,0
4941,H00974,H,299.3,310.1,1503,32.2,141,0,0,0,0,0,0
4942,L02512,L,300.3,311.3,1606,40.6,132,0,0,0,0,0,0
4943,M01457,M,298.9,310.3,1868,39.1,233,0,0,0,0,0,0
4944,H00975,H,300.0,310.3,2035,26.6,88,0,0,0,0,0,0
4945,M01458,M,296.5,306.0,1592,52.1,197,0,0,0,0,0,0
4946,H00976,H,302.7,312.8,1477,38.5,91,0,0,0,0,0,0
4947,M01459,M,300.0,309.7,1588,35.3,11,0,0,0,0,0,0
4948,M01460,M,297.8,309.8,1453,41.2,95,0,0,0,0,0,0
4949,M01461,M,295.1,304.5,1182,31.3,38,0,0,0,0,0,0
4950,M01462,M,302.1,312.5,1490,38.2,111,0,0,0,0,0,0
4951,L02513,L,301.1,309.6,1716,21.6,20,0,0,0,0,0,0
4952,M01463,M,300.4,310.6,1207,16.4,198,0,0,0,0,0,0
4953,L02514,L,301.7,311.4,1303,30.3,149,0,0,0,0,0,0
4954,H00977,H,301.7,312.4,1383,34.7,9,0,0,0,0,0,0
4955,L02515,L,300.4,311.1,1574,22.4,163,0,0,0,0,0,0
4956,L02516,L,299.5,310.9,1975,35.0,241,0,0,0,0,0,0
4957,H00978,H,299.2,310.5,1338,34.7,16,0,0,0,0,0,0
4958,L02517,L,300.8,310.8,1518,39.4,90,0,0,0,0,0,0
4959,L02518,L,302.8,311.8,1501,46.1,226,0,0,0,0,0,0
4960,M01464,M,299.8,309.0,1439,57.1,8,0,0,0,0,0,0
4961,L02519,L,303.0,313.3,1490,44.3,232,0,0,0,0,0,0
4962,L02520,L,300.7,310.9,1407,30.2,250,0,0,0,0,0,0
4963,L02521,L,300.8,311.0,2048,46.7,98,0,0,0,0,0,0
4964,L02522,L,304.0,313.5,1649,54.0,117,0,0,0,0,0,0
4965,L02523,L,303.3,314.7,1408,28.8,250,0,0,0,0,0,0
4966,L02524,L,303.4,311.9,1736,29.4,15,0,0,0,0,0,0
4967,L02525,L,298.4,307.8,1551,25.8,80,0,0,0,0,0,0
4968,L02526,L,304.0,312.9,1511,34.4,16,0,0,0,0,0,0
4969,L02527,L,299.8,309.6,1463,43.7,188,0,0,0,0,0,0
4970,M01465,M,299.5,310.8,1449,54.8,164,0,0,0,0,0,0
4971,M01466,M,295.7,305.4,1256,48.9,218,0,0,0,0,0,0
4972,L02528,L,300.7,310.8,1168,43.9,48,0,0,0,0,0,0
4973,L02529,L,297.8,308.5,1574,40.5,137,0,0,0,0,0,0
4974,H00979,H,300.8,310.5,1461,43.9,180,0,0,0,0,0,0
4975,M01467,M,297.7,308.1,1675,44.5,71,0,0,0,0,0,0
4976,L02530,L,303.6,313.8,1322,53.0,225,1,0,0,0,1,0
4977,L02531,L,301.1,310.0,1280,39.8,50,0,0,0,0,0,0
4978,L02532,L,304.0,313.5,1655,42.6,29,0,0,0,0,0,0
4979,H00980,H,298.0,308.3,1440,35.9,71,0,0,0,0,0,0
4980,H00981,H,303.1,314.4,1671,41.1,201,0,0,0,0,0,0
4981,H00982,H,296.4,307.7,1506,37.4,180,0,0,0,0,0,0
4982,L02533,L,300.4,312.4,1875,28.1,225,0,0,0,0,0,0
4983,L02534,L,298.7,309.2,1651,48.7,156,0,0,0,0,0,0
4984,L02535,L,299.1,308.7,1581,54.9,232,0,0,0,0,0,0
4985,L02536,L,299.0,308.9,1659,39.6,137,0,0,0,0,0,0
4986,L02537,L,298.2,308.1,1445,43.3,232,0,0,0,0,0,0
4987,M01468,M,297.5,307.1,1171,48.6,220,0,0,0,0,0,0
4988,L02538,L,299.1,309.5,1572,38.6,119,0,0,0,0,0,0
4989,H00983,H,300.2,310.7,1888,41.9,1,0,0,0,0,0,0
4990,L02539,L,302.3,311.2,1168,37.8,249,0,0,0,0,0,0
4991,L02540,L,300.6,311.7,1593,34.5,125,0,0,0,0,0,0
4992,H00984,H,302.3,310.5,1192,45.2,187,0,0,0,0,0,0
4993,M01469,M,297.0,306.8,1495,45.1,114,0,0,0,0,0,0
4994,L02541,L,299.1,310.3,1515,49.2,91,0,0,0,0,0,0
4995,M01470,M,301.4,312.0,1649,40.0,90,0,0,0,0,0,0
4996,L02542,L,300.7,310.3,1542,28.0,89,0,0,0,0,0,0
4997,L02543,L,298.3,310.2,1774,51.1,146,0,0,0,0,0,0
4998,L02544,L,301.9,311.4,1733,32.7,204,0,0,0,0,0,0
4999,L02545,L,298.9,306.9,1460,32.5,143,0,0,0,0,0,0
5000,M01471,M,298.4,308.9,1718,34.7,133,0,0,0,0,0,0
5001,L02546,L,301.0,309.2,1437,22.6,77,0,0,0,0,0,0
5002,M01472,M,300.0,309.2,1403,37.8,117,0,0,0,0,0,0
5003,M01473,M,299.0,309.6,1259,46.2,45,0,0,0,0,0,0
5004,L02547,L,298.9,308.4,1762,35.7,188,0,0,0,0,0,0
5005,L02548,L,297.9,308.4,1439,53.4,198,0,0,0,0,0,0
5006,L02549,L,299.2,308.1,1168,52.8,60,0,0,0,0,0,0
5007,M01474,M,302.2,313.1,1608,48.9,143,0,0,0,0,0,0
5008,M01475,M,300.5,308.8,1413,20.7,72,0,0,0,0,0,0
5009,M01476,M,301.9,313.2,1440,54.3,247,0,0,0,0,0,0
5010,L02550,L,301.0,310.6,1453,37.6,75,0,0,0,0,0,0
5011,L02551,L,298.8,310.3,1432,56.8,218,0,0,0,0,0,0
5012,M01477,M,296.7,305.9,2045,34.0,177,0,0,0,0,0,0
5013,L02552,L,298.1,310.1,1832,38.6,244,0,0,0,0,0,0
5014,M01478,M,298.7,307.7,1639,40.9,182,0,0,0,0,0,0
5015,L02553,L,298.5,306.7,1548,30.7,154,0,0,0,0,0,0
5016,L02554,L,302.0,312.0,1725,23.8,116,0,0,0,0,0,0
5017,M01479,M,301.9,313.2,1548,16.0,119,0,0,0,0,0,0
5018,L02555,L,304.0,314.8,1663,69.5,0,0,0,0,0,0,0
5019,M01480,M,298.5,309.6,1611,23.3,252,0,0,0,0,0,0
5020,L02556,L,303.2,314.0,1525,23.5,143,0,0,0,0,0,0
5021,H00985,H,303.2,312.4,1688,45.7,148,0,0,0,0,0,0
5022,H00986,H,299.5,310.3,1415,25.8,45,0,0,0,0,0,0
5023,H00987,H,300.9,311.0,1511,23.9,109,0,0,0,0,0,0
5024,M01481,M,302.5,311.8,1304,11.3,55,0,0,0,0,0,0
5025,M01482,M,299.9,310.1,1327,42.9,55,0,0,0,0,0,0
5026,M01483,M,299.7,309.7,1168,29.3,138,0,0,0,0,0,0
5027,L02557,L,298.7,310.2,1591,46.4,60,0,0,0,0,0,0
5028,L02558,L,295.3,304.8,1646,39.2,168,0,0,0,0,0,0
5029,M01484,M,300.1,309.6,1717,40.9,95,0,0,0,0,0,0
5030,L02559,L,298.6,307.9,1279,35.5,95,0,0,0,0,0,0
5031,L02560,L,297.8,309.7,1587,37.2,177,0,0,0,0,0,0
5032,H00988,H,300.8,310.2,1499,31.1,169,0,0,0,0,0,0
5033,L02561,L,297.1,308.4,1647,32.0,102,0,0,0,0,0,0
5034,M01485,M,301.6,310.6,1369,29.1,235,0,0,0,0,0,0
5035,M01486,M,301.0,311.5,1432,55.1,83,0,0,0,0,0,0
5036,L02562,L,299.2,309.5,1189,36.0,181,0,0,0,0,0,0
5037,H00989,H,299.9,311.1,1356,17.4,200,0,0,0,0,0,0
5038,L02563,L,297.6,308.7,1500,42.6,55,0,0,0,0,0,0
5039,H00990,H,301.5,311.6,1534,32.0,119,0,0,0,0,0,0
5040,M01487,M,300.4,309.8,1168,39.6,5,0,0,0,0,0,0
